,Day 3,Day 5,Day 10,Day 12,Day 14,Day 18,Day 22,Day 23,Day 26,Day 27,Day 28,Day 30,Day 38,Day 39,Day 40,Day 41,Day 45
tr|G3IFH7|G3IFH7_CRIGR,4.28128E-05,3.23042E-05,0.000103662,0.000169208,0.000126687,0.000144965,0.0001394,0.000156483,0.000121552,8.88256E-05,8.44569E-05,7.47705E-05,0.000115484,0.000109161,9.48094E-05,0.000127192,1.82214E-05
tr|G3IFJ2|G3IFJ2_CRIGR,1.35133E-05,3.04332E-06,3.36121E-05,2.40318E-05,6.13767E-05,5.3121E-05,2.32092E-05,7.5996E-05,6.10232E-05,3.75601E-05,6.45014E-05,5.45375E-05,6.08786E-05,5.23464E-05,4.2373E-05,6.94923E-05,4.79874E-05
tr|G3IFJ5|G3IFJ5_CRIGR;tr|G3IFJ4|G3IFJ4_CRIGR,0.000578016,0.000741478,0.000416393,0.000382553,0.00078136,0.000914216,0.000413152,0.000747431,0.000257611,0.000150135,0.000264328,0.000289231,0.000281127,0.000234014,0.000424646,0.000409448,0.000762466
tr|G3IFJ6|G3IFJ6_CRIGR,2.67637E-05,0.000113482,2.39063E-05,0.000129721,0.000116549,0.000144673,1.42122E-05,2.26769E-05,3.30871E-05,1.4073E-05,6.43605E-05,6.99989E-05,4.71958E-05,6.30638E-05,6.32705E-05,5.72871E-05,0.000110905
tr|G3IFK1|G3IFK1_CRIGR,0,0,4.32911E-06,9.56663E-06,5.18317E-06,2.36891E-05,8.68713E-06,3.00808E-06,0,0,0,0,0,0,6.81737E-07,0,0
tr|G3IFK8|G3IFK8_CRIGR,0.001011839,0.000896635,0.000330205,0.000315776,0.000147841,0.000199115,0.000134906,0.000177499,8.34152E-05,8.09377E-05,5.93099E-05,7.94618E-05,8.97082E-05,8.98893E-05,9.0661E-05,8.63854E-05,6.23989E-05
tr|G3IFL1|G3IFL1_CRIGR,0,0,1.68763E-05,5.30273E-05,1.78835E-05,6.51582E-05,3.84638E-05,2.93644E-05,4.01436E-05,3.26452E-05,3.19788E-06,1.37699E-05,4.83199E-05,3.63977E-05,5.10703E-05,5.66037E-05,6.32476E-05
tr|G3IFL2|G3IFL2_CRIGR,0,5.91345E-05,2.79499E-05,0.000269662,0.000160556,0,0.000115015,0,6.56277E-05,0.000175904,0,0.000304272,2.43239E-05,0.000199815,0.000190727,0.00030151,0
tr|G3IFL3|G3IFL3_CRIGR,0,1.98236E-06,3.54059E-06,1.35067E-05,0,1.14431E-05,1.95169E-05,1.60132E-05,2.27023E-06,0,2.74426E-06,0,0,0,0,5.31799E-06,0
tr|G3IFN9|G3IFN9_CRIGR,0,0,0,0,0,0,0,3.06267E-05,1.19665E-05,0,0,0,0,1.30623E-05,9.50235E-06,0,6.45719E-05
tr|G3IFP6|G3IFP6_CRIGR,0,0,0,2.17884E-05,0,0,0,0,0,0,0,2.34397E-05,2.57369E-05,2.957E-05,0,3.57701E-05,0
tr|G3IFQ1|G3IFQ1_CRIGR,0,0,0,6.82136E-05,5.13031E-05,1.2588E-05,9.15608E-05,5.20858E-05,8.52413E-05,9.29761E-05,1.26974E-05,2.91621E-05,7.11499E-05,5.74723E-05,4.8479E-05,4.9628E-05,0
tr|G3IFQ8|G3IFQ8_CRIGR,0.00014988,0.000206732,0,0,0,0,3.59256E-06,0,2.14546E-05,2.61412E-05,0,1.74385E-05,4.9322E-06,7.52167E-06,0,0,0
tr|G3IFT9|G3IFT9_CRIGR,1.66488E-05,0,8.6396E-05,0.000105422,7.75038E-05,8.91207E-05,6.83489E-05,4.37494E-05,4.7287E-05,6.83508E-05,4.64717E-05,6.91933E-05,3.52693E-05,4.61188E-05,3.88942E-05,4.24008E-05,2.73265E-05
tr|G3IFV3|G3IFV3_CRIGR;tr|G3HXT8|G3HXT8_CRIGR,1.87085E-05,3.15467E-05,6.93903E-05,9.22797E-05,7.25744E-05,6.44317E-05,7.29509E-05,3.05988E-05,2.54848E-05,4.42909E-05,2.91571E-05,2.42065E-05,1.68093E-05,3.51679E-05,3.19013E-05,3.29253E-05,2.7756E-06
tr|G3IFX0|G3IFX0_CRIGR;tr|G3IPL7|G3IPL7_CRIGR,0,0,4.40531E-05,5.14037E-05,0,1.6773E-05,3.57915E-05,4.85524E-05,4.24944E-05,1.45436E-05,3.94859E-05,2.58094E-05,8.21772E-05,5.10211E-05,4.97712E-05,3.58645E-05,5.21017E-05
tr|G3IFX1|G3IFX1_CRIGR,0,0,5.80028E-05,4.28152E-05,3.6387E-05,3.47744E-05,4.21292E-05,9.29613E-06,0.000145196,3.91452E-05,0.00010108,2.74351E-05,4.42224E-05,0.0001769,4.1887E-05,1.52466E-05,4.44255E-06
tr|G3IFY1|G3IFY1_CRIGR,8.3095E-05,8.98425E-05,6.00427E-05,8.12794E-05,5.86271E-05,7.33619E-05,4.92282E-05,3.02576E-05,2.86916E-05,2.36543E-05,5.04348E-05,3.53212E-05,3.68999E-05,3.87593E-05,4.42064E-05,4.11159E-05,8.10969E-05
tr|G3IFZ0|G3IFZ0_CRIGR,1.96787E-06,1.85256E-06,0,1.31999E-07,1.63252E-07,2.39925E-07,0,3.72304E-07,0,0,0,0,0,0,0,0,0
tr|G3IG05|G3IG05_CRIGR,0.000845674,0.001488342,0.001685259,0.001596329,0.001173594,0.00131191,0.000914463,0.000784957,0.000761924,0.000779247,0.000939379,0.000694525,0.001052722,0.001513833,0.001229065,0.001219787,0.002449646
tr|G3IG23|G3IG23_CRIGR,0.000107956,0.000130298,0.00052817,0.000692708,0.00053026,0.000457715,0.000523822,0.000359227,0.000271887,0.000316404,0.000240737,0.000335232,0.000325992,0.000343002,0.000339611,0.000353296,0.000136079
tr|G3IG25|G3IG25_CRIGR;tr|G3IG24|G3IG24_CRIGR;tr|G3IPZ2|G3IPZ2_CRIGR,2.68838E-06,5.0226E-06,9.25946E-06,1.30366E-05,6.07887E-06,3.50817E-06,8.80841E-06,2.2894E-06,3.87784E-06,0,4.37485E-06,2.91545E-06,1.03997E-05,3.24894E-06,3.35896E-06,5.88516E-06,4.37695E-06
tr|G3IG44|G3IG44_CRIGR,1.0944E-05,7.13873E-05,0.000178954,9.8795E-05,3.35948E-05,0.000128299,4.95186E-05,5.8457E-05,2.9382E-05,4.37831E-05,2.14234E-05,2.69588E-05,5.25915E-05,3.93606E-05,3.29847E-05,1.19996E-05,1.14093E-05
tr|G3IG96|G3IG96_CRIGR,0,0,0,0,8.5818E-06,2.01566E-06,2.15982E-05,5.08928E-05,5.10918E-05,8.55621E-06,5.12192E-06,3.55417E-05,6.18096E-05,2.94535E-05,1.73057E-05,2.46437E-05,2.39911E-05
tr|G3IGA2|G3IGA2_CRIGR,0,0,0,0,0,0,0,4.33514E-06,1.16149E-05,3.09945E-06,9.48774E-06,0,6.93206E-06,7.18917E-06,0,0,0
tr|G3IGH6|G3IGH6_CRIGR,0,0,0,3.46307E-06,0,1.25778E-06,1.70057E-06,2.25642E-06,0,0,2.85594E-06,9.0313E-07,0,1.47914E-06,1.48043E-06,2.55852E-06,0
tr|G3IGI5|G3IGI5_CRIGR,0,0,1.73843E-06,1.53384E-06,7.32173E-07,1.32775E-06,0,0,0,0,2.71103E-06,0,0,0,0,0,0
tr|G3IGI6|G3IGI6_CRIGR,1.92736E-05,1.16709E-05,1.87316E-05,3.72136E-05,1.42984E-05,2.17656E-05,2.65997E-05,1.39756E-05,2.09712E-05,2.72246E-05,1.25189E-05,2.70559E-05,1.37967E-05,1.74334E-05,1.73919E-05,2.00643E-05,5.86638E-06
tr|G3IGI9|G3IGI9_CRIGR,1.19859E-06,6.71573E-07,5.0075E-06,6.64868E-06,7.48701E-06,5.9045E-06,1.55261E-05,2.04243E-05,1.61719E-05,4.87481E-06,1.11024E-05,1.07507E-05,1.8859E-05,6.41355E-06,1.63909E-05,1.14292E-05,8.54696E-06
tr|G3IGL0|G3IGL0_CRIGR;tr|G3H8P4|G3H8P4_CRIGR,0.000808399,0.00061452,0.000978829,0.000701183,0.000904793,0.000491362,0.000428906,0.000397136,0.000383399,0.000446613,0.000326376,0.000258761,0.000500945,0.00041556,0.000373264,0.000340904,0.000311374
tr|G3IGL3|G3IGL3_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|G3IGN7|G3IGN7_CRIGR,4.9601E-06,1.58361E-05,2.98983E-05,5.95641E-05,3.77641E-05,6.52157E-05,5.96085E-05,4.01767E-05,1.03896E-05,1.50311E-05,2.8968E-05,1.30529E-05,5.73085E-06,1.70563E-05,4.02415E-05,1.1506E-05,2.50797E-06
tr|G3IGP2|G3IGP2_CRIGR,0,0,0,0,0,3.8511E-06,6.28778E-06,0,0,0,0,7.6826E-07,1.30488E-06,0,0,1.46107E-06,0
tr|G3IGQ2|G3IGQ2_CRIGR,0.002770179,0.002749922,0.001285464,0.001922867,0.000976007,0.001765394,0.001082101,0.000431292,0.000935502,0.001086233,0.000961467,0.001674431,0.000569933,0.001067978,0.00147947,0.001964582,0.001176699
tr|G3IGQ3|G3IGQ3_CRIGR,0.003449832,0.002844467,0.003396235,0.00384135,0.003621639,0.004530264,0.00345922,0.004154129,0.002736994,0.002808783,0.003386003,0.003564468,0.00321319,0.003342899,0.003573446,0.003295351,0.004623157
tr|G3IGS8|G3IGS8_CRIGR,0,2.84862E-06,3.80895E-06,4.9988E-06,1.02879E-05,6.45081E-06,1.4514E-05,4.16033E-06,6.25865E-06,0,1.28512E-06,4.54521E-06,6.21248E-06,2.86988E-06,6.9164E-06,8.88818E-06,9.51527E-07
tr|G3IGT4|G3IGT4_CRIGR,2.28601E-05,8.91501E-06,1.54627E-05,2.31267E-05,7.7222E-06,4.15345E-05,4.19095E-05,5.70045E-05,4.40401E-05,3.71004E-05,3.39716E-05,2.61193E-05,3.29919E-05,1.73314E-05,2.58007E-05,2.49069E-05,1.88795E-05
tr|G3IGT5|G3IGT5_CRIGR,9.61372E-05,7.51944E-05,0.000210176,0.000215967,0.000121029,0.000151009,0.000231372,0.000152131,0.000196842,0.00016239,9.15964E-05,8.8244E-05,0.000204031,0.000120758,0.00016657,0.000181734,3.27815E-05
tr|G3IGW0|G3IGW0_CRIGR,2.572E-05,2.422E-05,1.45442E-05,7.38195E-05,9.46242E-05,0.000180085,9.58663E-05,6.31472E-05,8.63546E-05,6.3415E-05,0.000165642,0.000182053,0.000103441,6.75647E-05,0.000127446,0.000173392,0.000494193
tr|G3IGX9|G3IGX9_CRIGR,0,0,6.70664E-06,0,0,0,0,1.05363E-05,7.26625E-06,0,0,0,1.18891E-05,0,5.09151E-06,0,0
tr|G3IGY6|G3IGY6_CRIGR,0,0,1.91749E-05,0,1.44611E-05,0,0,0,2.53633E-06,5.41255E-06,5.65704E-06,1.01157E-05,2.8314E-06,3.03751E-06,5.25434E-06,0,2.21E-06
tr|G3IGZ8|G3IGZ8_CRIGR,0.000218496,0.000193735,0.000157489,0.000131432,9.36828E-05,0.000111436,0.000104673,8.175E-05,6.6961E-05,7.3307E-05,7.7315E-05,6.76393E-05,7.5078E-05,6.60876E-05,5.63654E-05,6.23025E-05,3.32305E-05
tr|G3IH34|G3IH34_CRIGR,2.86295E-05,9.8563E-06,3.8424E-05,6.92321E-05,4.14657E-05,5.16743E-05,2.31661E-05,2.0629E-05,9.21383E-06,1.44062E-05,2.64422E-05,3.67671E-05,1.04179E-05,2.00869E-05,2.7474E-05,2.56151E-05,1.86642E-05
tr|G3IH35|G3IH35_CRIGR,0,0,0,8.11625E-06,0,3.0223E-05,8.52677E-06,4.71568E-06,0,0,6.19203E-06,0,0,5.50967E-06,1.14551E-05,2.20592E-05,1.46595E-05
tr|G3IH36|G3IH36_CRIGR;tr|G3H8Z7|G3H8Z7_CRIGR,0.001215155,0.001050238,0.000752214,0.000912741,0.000996389,0.000655908,0.000578331,0.000653823,0.00038718,0.000285002,0.0004832,0.000465517,0.000553745,0.000392326,0.00044033,0.000440241,0.000422658
tr|G3IH46|G3IH46_CRIGR,0.000173444,0.000121393,0.000641446,0.000581424,0.000696924,0.0014896,0.000328599,0.002199981,0.000228618,2.34092E-05,0.00119106,9.42063E-05,0.000146038,0.000129707,0.000722419,0.000300968,0.000202899
tr|G3IH47|G3IH47_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73348E-05
tr|G3IH48|G3IH48_CRIGR,0,0,0,1.30417E-05,0,0,0,0,0,8.43095E-06,2.3948E-05,0,0,0,7.37835E-06,0,0
tr|G3IH63|G3IH63_CRIGR,2.88283E-05,2.18483E-05,9.50558E-05,0.000128432,0.000113531,0.000220997,0.000222639,0.000218799,0.000454337,0.000461827,0.000368638,0.000404753,0.00032407,0.000313164,0.000275527,0.000237558,0.0001673
tr|G3IH68|G3IH68_CRIGR,0,0,0,0,0,7.14061E-06,0,0,0,0,0,0,0,0,8.23855E-06,2.05614E-05,0
tr|G3IH79|G3IH79_CRIGR,5.35025E-05,5.20428E-05,0.000154639,0.000155232,0.000112395,0.000108623,9.52801E-05,9.52811E-05,5.56848E-05,5.23651E-05,5.98712E-05,3.92592E-05,8.59614E-05,4.0847E-05,4.85106E-05,8.24036E-06,2.14225E-05
tr|G3IH84|G3IH84_CRIGR,0.000459501,0.000459489,0.000549263,0.000274261,0.000312185,0.000328896,0.000187811,0.000145918,0.000218863,0.000336636,0.000416865,0.000332099,0.000153445,0.000257393,0.000275366,0.000260636,0.000570269
tr|G3IH96|G3IH96_CRIGR;tr|G3HLN3|G3HLN3_CRIGR,0.000351279,0.000272425,0.000374411,0.000623937,0.000511828,0.000463861,0.000192117,0.000141534,0.000141781,0.000166926,0.000276106,0.000429565,0.000140062,0.000354448,0.0003245,0.00026939,0.000271727
tr|G3IHB0|G3IHB0_CRIGR,0,3.32605E-06,7.33045E-06,1.20094E-05,2.07625E-05,6.59816E-06,0,1.5639E-05,5.30007E-06,8.75121E-06,1.45128E-05,5.72551E-06,5.37056E-06,3.97719E-06,0,0,0
tr|G3IHB4|G3IHB4_CRIGR,2.9081E-05,3.70874E-05,7.87538E-05,7.56073E-05,5.29407E-05,1.20467E-05,2.38709E-05,2.81115E-05,2.17845E-05,2.50498E-05,0,0,1.17862E-05,5.61834E-05,4.30513E-05,3.64513E-05,1.41101E-05
tr|G3IHC0|G3IHC0_CRIGR;tr|G3IPZ0|G3IPZ0_CRIGR,0,0,0,0,0,0,0,0,8.42774E-07,0,5.07061E-06,0,0,3.90235E-06,1.24528E-06,0,0
tr|G3IHC7|G3IHC7_CRIGR;tr|G3GUJ5|G3GUJ5_CRIGR,0.000166486,0.00034318,0.000416156,0.00052595,0.000240666,0.000370265,0.000382455,0.000269929,0.000243919,0.000186907,0.00015289,0.000221847,0.000324207,0.000212999,0.000222437,0.000279918,7.37856E-05
tr|G3IHE5|G3IHE5_CRIGR,0.000637636,0.00064189,0.001282167,0.00131827,0.001170243,0.000693692,0.000976317,0.000776273,0.000562917,0.000530286,0.000474874,0.000527285,0.000762896,0.00046263,0.000362671,0.000565303,0.000179826
tr|G3IHH6|G3IHH6_CRIGR,7.84708E-05,0.000141457,7.98155E-05,0.000120619,0.000150806,0.00012194,7.49116E-05,6.35886E-05,9.39847E-05,0.000114832,0.000133855,0.000218157,5.89537E-05,0.000145904,0.00016893,5.02927E-05,0.000302928
tr|G3IHH8|G3IHH8_CRIGR,6.06138E-06,8.62234E-06,6.07779E-05,2.57199E-05,1.86909E-05,2.79009E-05,2.24957E-05,1.11586E-05,9.66593E-07,9.74651E-06,3.66971E-06,0,1.22572E-05,3.76089E-06,0,0,8.192E-07
tr|G3IHH9|G3IHH9_CRIGR,9.02415E-06,0,0,9.87778E-06,1.41813E-05,3.46964E-05,5.36058E-06,0,0,8.16418E-06,0,2.71767E-05,0,1.60698E-05,2.11833E-05,1.26734E-05,2.48286E-05
tr|G3IHI0|G3IHI0_CRIGR,0,0,0,1.71873E-06,0,1.24934E-06,0,0,0,0,0,0,0,0,0,0,0
tr|G3IHJ3|G3IHJ3_CRIGR,9.44681E-06,0,1.56727E-05,3.38666E-05,3.26412E-05,2.86817E-05,1.47842E-05,2.37252E-06,1.82226E-05,2.8465E-05,2.81179E-05,5.15935E-06,5.50092E-06,1.47045E-05,6.30832E-06,1.44859E-05,0
tr|G3IHM2|G3IHM2_CRIGR,4.70187E-06,3.93254E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tr|G3IHN6|G3IHN6_CRIGR,3.49808E-05,3.56702E-05,0.000374648,0.000338064,0.000229424,0.000248687,0.000180561,0.000114739,0.000120643,7.10185E-05,0.000122417,0.000154978,0.000103332,0.000136861,0.000140758,0.000149834,0.000247455
tr|G3IHP6|G3IHP6_CRIGR,0,0,0,0,0,0,9.79551E-06,0,0,0,0,0,0,0,0,9.22931E-06,0
tr|G3IHQ5|G3IHQ5_CRIGR,0,0,0,0,0,0,0,0,0,0,0,1.77552E-05,0,0,0,0,0
tr|G3IHQ6|G3IHQ6_CRIGR,0,0,0,0,0,6.88058E-06,0,3.56787E-06,0,0,0,0,0,1.87268E-05,0,0,0
tr|G3IHR6|G3IHR6_CRIGR,4.80272E-05,3.82498E-05,3.5346E-05,4.24645E-05,2.73051E-05,5.39295E-05,8.96675E-05,9.85396E-05,0.000102205,8.87782E-05,6.04408E-05,8.19244E-05,0.000151559,9.73675E-05,0.000121226,8.99323E-05,0.000174188
tr|G3IHR8|G3IHR8_CRIGR;tr|G3GZ56|G3GZ56_CRIGR,8.67397E-06,1.34897E-05,7.12993E-06,2.59116E-05,1.16151E-05,9.59919E-06,6.64542E-06,7.70774E-06,4.1415E-06,4.50269E-06,1.01156E-05,5.05783E-06,3.83247E-06,6.83177E-06,4.74556E-06,9.41117E-06,2.28831E-05
tr|G3IHT7|G3IHT7_CRIGR,7.74395E-05,7.06643E-05,4.96049E-05,2.73444E-05,2.53202E-05,2.22258E-05,3.14874E-05,2.99847E-05,3.10866E-05,4.22848E-05,2.51622E-05,4.00928E-05,2.59227E-05,3.06752E-05,3.40483E-05,2.28166E-05,1.96287E-05
tr|G3IHW0|G3IHW0_CRIGR,0,0.000432717,0.001110643,0.001345431,0.001047602,0.000124533,0.001532864,0.000842952,0.001247088,0.001229232,7.06945E-05,0.00085077,0.001035141,0.001129553,0.000856828,0.00110745,4.547E-05
tr|G3IHX5|G3IHX5_CRIGR;tr|G3IM45|G3IM45_CRIGR,4.88721E-06,3.65596E-06,6.28998E-06,9.60015E-05,5.24121E-06,0,0,0,0,0,0,0,0,0,0,0,0
tr|G3IHY5|G3IHY5_CRIGR,0.000741821,0.000791859,0.000792854,0.001276582,0.001447391,0.001325543,0.001156352,0.00110242,0.000973653,0.001116363,0.001188359,0.000810047,0.001123687,0.0010601,0.001365776,0.001302699,0.000948401
tr|G3IHZ2|G3IHZ2_CRIGR,0,0,0,6.99645E-06,0,0,2.27443E-05,2.54826E-05,3.13377E-05,2.35392E-05,0,2.03217E-05,5.30005E-05,1.40661E-05,1.44944E-05,3.35539E-05,0
tr|G3II02|G3II02_CRIGR,0,3.8436E-06,1.07735E-05,1.45605E-05,1.33968E-05,3.3698E-06,3.49554E-06,5.00689E-06,1.50538E-06,0,7.79585E-06,1.06452E-05,8.02806E-06,3.73401E-06,6.97367E-06,0,1.29652E-05
tr|G3II12|G3II12_CRIGR;tr|G3GWS7|G3GWS7_CRIGR;tr|G3H8S6|G3H8S6_CRIGR,0,0,1.1979E-05,2.07509E-05,2.82861E-05,2.2251E-05,1.3376E-05,1.44915E-05,1.34952E-05,9.20485E-06,1.20151E-05,1.45714E-05,1.1389E-05,3.4686E-05,2.01711E-05,1.64033E-05,3.1531E-05
tr|G3II14|G3II14_CRIGR,0,0,0,0,1.20683E-05,4.74633E-05,7.39279E-06,1.25604E-05,5.0601E-06,1.12219E-05,0,9.70101E-06,1.43734E-05,8.59271E-06,6.61289E-06,8.05397E-06,6.14508E-05
tr|G3II25|G3II25_CRIGR,3.05782E-06,3.20439E-06,0,1.08095E-06,0,2.19666E-06,8.87512E-07,0,0,0,0,0,0,0,0,4.44431E-07,1.55441E-06
tr|G3II33|G3II33_CRIGR,1.5761E-05,1.14003E-05,5.02486E-05,6.39365E-05,3.93056E-05,5.13772E-05,7.38537E-05,5.46423E-05,6.38852E-05,7.38013E-05,6.56686E-05,6.02245E-05,4.73516E-05,6.64409E-05,5.36675E-05,4.91812E-05,7.87753E-06
tr|G3II46|G3II46_CRIGR,0,4.38791E-06,4.33889E-06,1.10373E-05,4.66205E-06,2.56338E-06,5.88755E-06,0,0,3.45289E-06,0,3.57232E-06,9.40217E-06,0,5.01796E-06,6.87299E-06,0
tr|G3II47|G3II47_CRIGR;tr|G3I9M2|G3I9M2_CRIGR,0,0,6.51259E-06,5.06748E-06,2.65084E-06,2.13511E-06,6.2803E-07,0,5.52775E-06,0,6.7113E-07,0,2.10909E-06,2.7166E-05,1.68754E-06,0,0
tr|G3II52|G3II52_CRIGR,3.10441E-06,7.03967E-06,4.24407E-05,5.97807E-05,5.07776E-05,7.12138E-05,6.27605E-05,8.15743E-05,7.1556E-05,5.08058E-05,6.30512E-05,4.08115E-05,6.78139E-05,5.43842E-05,5.77357E-05,5.03548E-05,6.06338E-05
tr|G3II56|G3II56_CRIGR;tr|G3INC8|G3INC8_CRIGR,0,0,9.60734E-06,3.82571E-05,0,2.03008E-05,2.86582E-05,3.07859E-05,3.01362E-05,1.64035E-05,0,2.73473E-05,2.76599E-05,1.72156E-05,4.68025E-06,1.13592E-05,0
tr|G3II69|G3II69_CRIGR,0.000114721,8.75973E-05,0.000219974,0.00032695,0.000299663,0.00029636,0.000272661,0.000256997,0.000253409,0.0002823,0.000304781,0.000298546,0.000290646,0.000329407,0.000340729,0.000299059,0.000346911
tr|G3II70|G3II70_CRIGR,1.6227E-05,1.40027E-05,1.71918E-05,3.22042E-05,6.7738E-05,5.38711E-05,4.37564E-05,5.83247E-05,2.5366E-05,4.28759E-05,5.52552E-05,4.19296E-05,2.73875E-05,3.16095E-05,2.88416E-05,4.48662E-05,5.34158E-05
tr|G3II80|G3II80_CRIGR;tr|G3HJF9|G3HJF9_CRIGR;tr|G3IN55|G3IN55_CRIGR;tr|G3IL28|G3IL28_CRIGR,0,0,0,0,3.27204E-06,8.87819E-06,0,3.66784E-06,7.11894E-06,0,2.97196E-06,1.58778E-06,9.90412E-06,0,1.04594E-05,1.12688E-05,0
tr|G3IIA1|G3IIA1_CRIGR,0,2.22948E-06,0.000111702,0.000149937,0.000106552,0.000111224,0.00015427,0.000109601,0.000126263,0.000171734,9.34459E-05,0.000132066,0.000174033,0.000169566,0.000132269,0.000177261,8.09391E-05
tr|G3IIB1|G3IIB1_CRIGR,0.000228498,0.000175769,0.000197586,0.000222327,0.000163922,0.000187477,0.000178446,0.000120301,0.000150396,0.00018996,0.000183761,0.000208892,0.000124366,0.000149854,0.000156442,0.0001593,0.000153258
tr|G3IIB5|G3IIB5_CRIGR,0,0,0,6.06007E-06,6.57181E-06,3.9314E-06,4.76286E-06,0,0,1.11514E-05,0,0,1.79881E-05,8.1548E-06,0,8.34371E-06,1.17834E-05
tr|G3IIC0|G3IIC0_CRIGR,6.56812E-06,2.80217E-06,0,0,0,0,9.1736E-07,1.49525E-06,0,0,0,0,0,0,0,0,0
tr|G3IID2|G3IID2_CRIGR,7.57828E-05,7.34391E-05,0.000150763,0.000109281,8.53915E-05,7.32579E-05,8.95193E-05,0.000119463,0.0001499,0.000163893,0.000174261,0.000112355,0.000178906,0.000125311,0.000159022,0.000151032,0.000127971
tr|G3IID6|G3IID6_CRIGR;tr|G3HY47|G3HY47_CRIGR,0.000118395,7.11451E-05,0.000423539,0.000567268,0.000506801,0.000614295,0.000434067,0.000499655,0.000361894,0.000276721,0.00036973,0.000288091,0.000446405,0.000454005,0.000561512,0.000762868,0.000343416
tr|G3IID9|G3IID9_CRIGR,0,0,1.48598E-06,4.65825E-06,3.3447E-06,5.52919E-06,2.688E-06,5.17199E-06,2.21789E-06,1.1641E-06,3.20974E-06,2.7794E-06,3.81635E-06,2.25772E-06,3.7328E-06,3.26022E-06,2.99095E-06
tr|G3IIE7|G3IIE7_CRIGR,0.000449913,0.000369862,0.000246194,0.000234473,0.000182613,0.00025087,0.000189098,0.000117199,0.000181765,0.000143154,0.000130708,0.000140064,0.000113562,0.000149217,0.000131712,0.000144712,0.000105831
tr|G3IIG1|G3IIG1_CRIGR;tr|G3IIG0|G3IIG0_CRIGR,0,0,0,0,0,0,2.41856E-06,0,0,2.22494E-06,6.56005E-06,1.32581E-05,2.99565E-06,6.9957E-06,7.96609E-06,0,2.54159E-05
tr|G3IIH3|G3IIH3_CRIGR;tr|G3IAB9|G3IAB9_CRIGR,2.85923E-05,5.64157E-05,5.31341E-05,0.000142459,7.22378E-05,4.80621E-05,0.000144365,9.86213E-05,0.000106957,0.000123255,1.82023E-05,0.000141407,0.000161434,0.000150126,0.000114454,0.000111293,4.1615E-05
tr|G3IIK9|G3IIK9_CRIGR,1.73966E-05,0.000103102,0,0,7.01356E-06,0,0,0,0,0,0,1.68457E-05,7.58815E-06,7.31603E-06,3.07761E-06,0,0
tr|G3IIQ7|G3IIQ7_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92413E-07,0
tr|G3IIT5|G3IIT5_CRIGR,3.36907E-05,1.26939E-05,1.02862E-05,3.76563E-05,9.16964E-06,2.99882E-05,2.81946E-05,2.56687E-05,2.5865E-05,1.03383E-05,2.88001E-05,6.61175E-06,5.03386E-05,2.23814E-05,1.1606E-05,6.66797E-06,0
tr|G3IIT6|G3IIT6_CRIGR,0,0,4.26237E-06,2.68149E-06,8.38621E-07,0,0,9.33904E-07,0,0,1.87401E-06,0,0,1.47189E-06,2.99068E-06,0,7.0438E-06
tr|G3IIU8|G3IIU8_CRIGR,0,0,1.02217E-05,0,0,0,9.70253E-05,1.78771E-05,0.000240165,2.35149E-05,7.94275E-05,1.17625E-05,2.41627E-05,0.000147161,4.72115E-05,2.00299E-05,1.58024E-05
tr|G3IIV0|G3IIV0_CRIGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05923E-06,6.62391E-06,0
tr|G3IIX9|G3IIX9_CRIGR,2.72876E-05,2.31806E-05,3.88941E-05,4.01145E-05,4.71278E-05,3.8225E-05,3.22744E-05,1.66562E-05,2.72396E-05,1.94185E-05,3.25683E-05,1.97111E-05,1.31909E-05,3.59795E-05,3.24087E-05,2.89356E-05,4.2682E-05
tr|G3IJ02|G3IJ02_CRIGR,2.03362E-06,4.99513E-06,2.48624E-05,4.39472E-05,4.64728E-05,4.90613E-05,3.71384E-05,6.77331E-05,2.37253E-05,2.18371E-05,3.66313E-05,1.67984E-05,5.00945E-05,2.23292E-05,4.77088E-05,4.80341E-05,3.87645E-05
tr|G3IJ16|G3IJ16_CRIGR,0.000546001,0.000643679,0.000376067,0,0,0.000254297,8.89802E-05,4.53177E-05,4.79909E-05,2.84548E-05,3.84866E-05,0,6.61313E-05,0,1.95769E-05,0,0
tr|G3IJ29|G3IJ29_CRIGR,2.0343E-05,1.28577E-05,4.65269E-05,5.27849E-05,4.38009E-05,5.38349E-05,3.95223E-05,2.72193E-05,3.08334E-05,3.21056E-05,2.71221E-05,4.10893E-05,3.06015E-05,4.58245E-05,3.1335E-05,3.02724E-05,1.57993E-05
tr|G3IJ81|G3IJ81_CRIGR,0,0,0,0,0,2.99086E-05,0,0,0,0,0,0,0,0,0,0,0
tr|G3IJ98|G3IJ98_CRIGR,0.00021249,0.000139595,0.000224438,0.000238315,0.000245357,0.000212723,0.00014892,0.000172072,0.000139215,0.000104994,0.000162213,6.88622E-05,0.000171719,0.000107858,0.000135421,0.000153799,9.26425E-05
